nome,fonte,unidade,tipo_unidade,codigo_estado,estado,codigo_municipio,municipio,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2208601,Prata do Piauí,,,,,,,,,,,,,,,,,0,0,5,253,16594,24417,,2765,4230,5910,68218,48138,159810,61296,67737,109886,73504,59799,,70437,57210,71278,,,,,0,78490,65580,200479,106531,92742,324788,154699
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2208650,Queimada Nova,,,,,,,,,,,,,,,,,,,,4,0,0,,655,,,40205,14591,321786,254783,60694,83605,413972,538008,,646791,333374,2203264,535853,670767,401497,371787,376662,306870,422924,883002,236888,536499,121751,118270
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2208700,Redenção do Gurguéia,,,,,,,,,,,,,,,,,0,0,63,391,5328,20140,,30402,,,,37727,48068,73158,25541,98333,81771,81843,123452,407198,256438,212582,1352008,152806,646223,384922,,148711,151123,92325,79820,100812,983071,355488
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2208809,Regeneração,,,,,,,,,,,,,,,,,0,0,19,646,47587,97044,,48679,110303,20091,21798,128527,125110,92186,109876,155997,178018,175439,193758,216892,199331,209828,409880,500919,294765,469783,336311,346985,462973,571220,451108,427974,729156,850647
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2208858,Riacho Frio,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3073,3229,11115,14079,14810,,3700,5370,14050,84321,72326,130920,53556,31785,65291,38662,19741,32187,73759,24494,129259,90302,264680,88571
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2208874,Ribeira do Piauí,,,,,,,,,,,,,,,,,,,,,,,,61376,25926,1217,1735,4189,0,45311,34623,16397,20473,18510,43812,10198,120868,7411,143623,135625,82649,64520,61271,57598,76410,178854,56715,85304,118502,185927
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2208908,Ribeiro Gonçalves,,,,,,,,,,,,,,,,,0,0,0,0,21182,56272,,25212,225537,76715,,21858,222975,43417,25351,7474,157297,81165,150399,73289,85672,106258,197748,174186,91757,88723,62210,135471,275623,365402,393159,530531,748711,762568
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209005,Rio Grande do Piauí,,,,,,,,,,,,,,,,,0,0,62,336,3743,2204,,7102,95751,65164,31403,58832,187623,41203,73959,,54501,39999,,44912,47441,25200,20454,72606,79621,57065,49210,129006,77650,80625,93140,87998,133413,205433
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209104,Santa Cruz do Piauí,,,,,,,,,,,,,,,,,0,0,0,0,0,262982,,0,1343,6121,0,6024,28995,15320,14571,9635,39318,41330,,3476,4646,58477,82214,71771,110248,112666,72672,14950,373139,75044,213113,106527,130800,239002
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209153,Santa Cruz dos Milagres,,,,,,,,,,,,,,,,,,,,48,1482,479,,101,,,155,1971,5634,41966,27766,35654,34844,10685,,12246,25818,24962,66313,54049,0,89287,34670,32690,35208,36843,31947,27000,33630,59633
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209203,Santa Filomena,,,,,,,,,,,,,,,,,0,0,0,68,10111,39777,,7754,,,,94932,31833,,272602,281304,166292,,,70870,50008,50868,64039,65918,103751,582181,64005,65722,168109,56880,174960,272721,449072,226893
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209302,Santa Luz,,,,,,,,,,,,,,,,,0,0,0,5,733,120,,8937,30045,27461,24379,20383,13996,20071,12915,24989,0,,0,138382,0,0,0,0,104797,106200,226202,128122,86160,85640,75595,95041,167054,169531
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209351,Santana do Piauí,,,,,,,,,,,,,,,,,,,,,842,0,,0,0,0,0,0,14815,11046,33460,30005,41215,77276,117792,95132,429941,439945,471017,334866,516135,321283,441391,312233,409496,533685,341585,572906,393143,467898
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209377,Santa Rosa do Piauí,,,,,,,,,,,,,,,,,,,,1115,8217,11940,,8828,32530,19641,42015,27292,43511,41688,16560,,30863,1855,20033,66405,24568,30319,63451,8776,43811,46272,33038,60076,109467,158832,54612,0,22541,
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209401,Santo Antônio de Lisboa,,,,,,,,,,,,,,,,,,0,0,123,1414,5168,,5222,4000,4160,4937,11624,65170,34346,25531,33554,38216,106086,,51627,62478,82924,73797,94456,94690,107574,130196,201424,115472,95080,81847,76813,97248,78719
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209450,Santo Antônio dos Milagres,,,,,,,,,,,,,,,,,,,,,,,,4213,2322,6455,4909,6471,10886,200768,103616,51362,19145,10569,33319,47884,54077,49145,52301,76348,73783,77370,79587,82725,102296,171226,227493,233254,321742,511005
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209500,Santo Inácio do Piauí,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,43639,35409,0,112,1675,62242,0,5010,51428,74773,91049,104396,96474,98817,115178,188316,99724,130960,109876,111994,121166,122561,146429,144714,145004,132403,149196
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209559,São Braz do Piauí,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,18544,,10369,36329,32115,,54193,170058,196056,,153216,46809,49539,,6860,40262,85204,70517,79083,42744,22953,17579,85458,261138,148016
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209609,São Félix do Piauí,,,,,,,,,,,,,,,,,0,0,0,277,2117,115,,16293,,,11379,28442,,36093,43548,64490,68319,66419,95506,59464,73845,79362,92845,106619,460420,125104,117641,138693,225860,274900,133205,322904,502430,612093
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209658,São Francisco de Assis do Piauí,,,,,,,,,,,,,,,,,,,,,,,,9760,16028,13291,16986,14958,158829,191013,204547,331677,141167,197248,290361,157214,103978,151076,114963,113209,40354,55236,62700,78649,,24080,28531,133623,31989,55140
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209708,São Francisco do Piauí,,,,,,,,,,,,,,,,,0,0,,0,,17626,,16922,,,22464,7119,3769,5361,88108,25190,54241,95840,,54543,120519,74072,97113,175610,126797,246011,394987,128241,142898,416108,131253,272688,189960,246314
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209757,São Gonçalo do Gurguéia,,,,,,,,,,,,,,,,,,,,,,,,3059,4006,1290,0,0,6765,15750,75227,,35302,38317,,,40240,4370,0,0,0,700,27129,7920,126,108182,39724,265556,8200,41919
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209807,São Gonçalo do Piauí,,,,,,,,,,,,,,,,,0,0,0,0,4294,14971,,5870,148913,5988,131582,175931,288927,120674,24486,93059,113454,173153,352816,236179,231887,269635,211114,224931,293319,151740,115852,289768,104905,0,0,0,4704,
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209856,São João da Canabrava,,,,,,,,,,,,,,,,,0,2,0,3189,68020,79452,,151968,13324,19807,3383,8730,30882,26380,36896,118987,129289,,,170355,179581,319542,362597,580256,471935,190699,346715,338465,337003,327964,764774,820566,1031749,1108498
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209872,São João da Fronteira,,,,,,,,,,,,,,,,,,,,,,,,17843,29514,20300,24244,24513,344353,45479,0,,14316,18186,15505,26745,27114,33375,43067,63662,76150,26424,4800,44251,31586,43293,58622,69723,76965,92869
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209906,São João da Serra,,,,,,,,,,,,,,,,,0,0,0,100,3643,61890,,1642,,,14786,17899,76672,,,34061,62131,129678,30152,3005,930,200,0,,172766,173140,638026,394802,103589,102790,93585,64299,72224,170049
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209955,São João da Varjota,,,,,,,,,,,,,,,,,,,,,,,,42,,,2306,22,4162,6976,9012,31821,21275,,18786,16211,6923,0,0,1500,30571,46727,62017,48911,87491,72426,149199,79711,109359,110396
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2209971,São João do Arraial,,,,,,,,,,,,,,,,,,,,,,,,23183,2526,22162,42792,14830,73372,10098,49114,96852,154471,78232,304195,157232,55816,160327,76515,280692,303639,44470,43595,72886,76091,179225,88469,108025,420092,156874
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210003,São João do Piauí,,,,,,,,,,,,,,,,,0,0,1,1062,,43021,,1959,301415,139392,745082,359100,624441,636597,1199439,548756,272807,348098,373326,213118,275875,242509,265057,319083,228003,419015,554404,414998,649552,690666,1362465,927657,1161638,1427528
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210052,São José do Divino,,,,,,,,,,,,,,,,,,,,55,25479,19367,,16920,,,18475,10372,91261,152120,148864,64209,78480,62784,,52928,83190,81460,72280,106893,293842,528425,174912,112518,191327,160061,106239,250069,246550,313287
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210102,São José do Peixe,,,,,,,,,,,,,,,,,0,0,5,165,15339,10971,,16703,13996,7259,3337,7653,22453,25552,38874,68000,75677,87540,,51309,44689,68456,49724,109378,116151,157394,190256,170968,132043,119231,173251,181189,339666,255194
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210201,São José do Piauí,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,6378,25371,68252,25375,17480,13170,20243,16920,7190,10241,193026,98581,28158,29548,44579,63306,115411,85384,117838,154997,583873,287808,452587,386450,395919,232053
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210300,São Julião,,,,,,,,,,,,,,,,,,0,0,174,6551,25913,,12026,8451,2613,2665,10600,23958,31856,21220,25934,33698,33362,194335,152513,111384,148126,62083,85489,127096,81043,92016,43343,46054,109033,103257,111650,331624,448313
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210359,São Lourenço do Piauí,,,,,,,,,,,,,,,,,,,,3,772,1366,,4170,648,2172,3894,53311,18301,282273,15469,13670,84909,123385,47520,63693,221821,53527,61187,124039,121294,116340,116138,171566,95266,349337,34065,344819,432104,317506
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210375,São Luis do Piauí,,,,,,,,,,,,,,,,,,,,,,,,10101,4529,2397,3300,2407,11155,22260,49466,10130,45239,10805,28035,20193,17860,19172,240009,15992,20553,39901,41365,59450,64341,198311,58890,98157,174382,218408
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210383,São Miguel da Baixa Grande,,,,,,,,,,,,,,,,,,,,,,,,20597,,,1540,11782,25257,8625,4541,,66367,70603,32438,64580,29635,54593,66313,54049,64034,97086,276877,203765,,140584,187523,159401,170412,555644
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210391,São Miguel do Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,0,0,430,0,0,0,0,0,0,109118,50720,103830,28563,34537,63612,81093,21749,68237,271022,127963,32926,125952,105866,331819,207697,447057,541871
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210409,São Miguel do Tapuio,,,,,,,,,,,,,,,,,1,0,137,3318,24073,87435,,118572,,,,181191,196184,203987,302298,160168,166795,499146,227609,222323,198282,187042,185534,697966,1211743,1117567,1907049,1370133,1569925,1836057,2472482,753172,1682174,3018770
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210508,São Pedro do Piauí,,,,,,,,,,,,,,,,,0,0,2,0,5729,4401,,559,214,7287,4611,121322,104129,8523,37045,,102066,195144,266019,244050,70532,70532,55306,117351,175694,175194,727144,153845,278255,344503,633716,643003,604038,427910
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210607,São Raimundo Nonato,,,,,,,,,,,,,,,,,0,0,0,182,11884,18830,,75395,83265,44595,90505,105022,301704,527618,391175,342409,243024,227775,480497,343788,473607,502304,496736,563210,525194,848493,488531,592077,1085400,1693303,2335731,3098108,4538469,3471279
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210623,Sebastião Barros,,,,,,,,,,,,,,,,,,,,,,,,17773,178,30879,18981,31193,,2792,16200,,143530,43533,,1289,39793,37233,27169,10379,53573,,16018,86267,110743,106376,87516,114328,267524,352774
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210631,Sebastião Leal,,,,,,,,,,,,,,,,,,,,,,,,4005,99621,32671,86177,111399,167080,211050,127054,27957,18170,77915,78810,104900,0,0,0,311999,375813,437283,508065,586591,532917,653256,546039,560666,1245297,1156624
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210656,Sigefredo Pacheco,,,,,,,,,,,,,,,,,,,,1692,14440,41892,,6580,,,28482,0,,,,21583,34056,34962,86919,65551,95768,,,89059,93489,104301,94219,60308,91919,62664,69951,79672,121338,150019
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210706,Simões,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,14581,22464,95320,60459,363162,459684,87926,251563,334779,118570,521882,394678,297742,100866,431354,336446,312657,482684,354846,136640,252997,870953,925314,1475101,1283620,853662
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210805,Simplício Mendes,,,,,,,,,,,,,,,,,0,0,5,0,2539,0,,18832,,,26066,29820,19101,10715,142154,113468,136149,491283,410327,458573,322686,403573,301479,178180,163105,228112,199381,264178,411346,545194,704367,836893,1402314,1403157
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210904,Socorro do Piauí,,,,,,,,,,,,,,,,,0,0,61,,5692,38768,,7600,113958,6312,,53150,177002,223962,159672,19845,32196,50319,91769,156554,165669,147346,95448,,70769,,,99110,101911,46456,4200,37521,44847,83356
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210938,Sussuapara,,,,,,,,,,,,,,,,,,,,,,,,16722,16715,13858,7408,7971,88058,34727,27616,27881,34836,40091,65386,50960,46909,53185,40733,67234,212601,116998,88347,90867,583873,73148,347044,98506,358165,189230
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210953,Tamboril do Piauí,,,,,,,,,,,,,,,,,,,,,,,,16299,,,44539,59753,49582,62022,49706,,0,15500,17405,32992,32213,781931,359246,81901,119711,154505,135517,132026,140736,149403,298369,141589,412094,415660
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2210979,Tanque do Piauí,,,,,,,,,,,,,,,,,,,,,,,,20144,,,19794,27531,328281,23081,20761,35388,26746,81988,99924,183565,25004,43680,10825,157300,177400,94900,76168,94677,308646,115020,141550,254541,506043,520432
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,22,Piauí,2211001,Teresina,,,,,,,,,,,,,,,,,41,151,1750,35441,802810,1688782,,2321678,2562999,2929754,1906437,936853,8693766,8921281,10234469,473419,523216,7731207,7461230,6937101,3744398,2369563,9866825,6846699,8414367,1858373,6826262,13199747,30656743,30397145,1755435,331081,839730,18901648
