nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,codigo_mesorregiao,mesorregiao,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4202,Norte Catarinense,291584,253948,255819,165592,162216,206810,249570,237862,248309,261699,278726,245389,243786,228430,229770,252695,266245,273580,270915,262722,248899,256142,177132,178330,183143,186789,190516,210140,231590,250723,244558,250966,251402,284837,341082,353273,381648,425528,416861,347487,252271,286804,280315,369452,340283,284902,301337,313718,335224,344419
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,23,Ceará,2302,Norte Cearense,107649,205052,206270,186195,178955,170426,119423,104531,121201,99296,111857,183787,186206,183071,190346,185976,188233,193743,200432,157068,160772,164910,132830,129352,125338,130355,133355,135987,139389,143595,145960,149308,152707,155288,159476,163240,166964,171135,166086,160660,154678,151251,158236,149880,159342,163128,168407,170057,172300,187138
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4103,Norte Central Paranaense,875129,659973,650360,640078,571707,713280,675103,633935,616693,522710,536001,534854,485541,445936,376804,370766,370118,348405,355008,361736,314900,317233,362304,371805,388134,405301,395678,401036,375310,385058,389733,393567,401979,382041,358723,387467,362876,345608,302904,277763,239374,172294,161751,155359,144671,141807,131435,115656,105807,97589
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,33,Rio de Janeiro,3302,Norte Fluminense,26480,47671,55032,45794,46257,47382,38813,40771,39374,37486,37049,37538,36281,36515,36575,37492,38607,39374,42882,43646,44968,38214,17772,18706,18905,19940,20439,20111,19451,20087,20662,21066,21756,17535,16870,17180,16904,16239,15480,12215,10710,7055,8613,8921,8763,9050,9160,8995,8565,9356
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,52,Goiás,5202,Norte Goiano,140076,211783,232544,197625,187100,192700,167033,161623,176829,189900,200825,194826,190590,202368,214440,228065,229530,240890,238920,221860,212620,204940,91830,91506,88790,82190,82340,79150,74665,74210,73820,72310,71100,73930,78360,78035,81795,81721,79106,78607,77120,75235,71752,76155,78104,84592,85732,86222,83558,82469
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,21,Maranhão,2101,Norte Maranhense,1055744,1165336,1182829,1188376,1318599,1358568,1073878,958162,998249,1079084,1073862,937848,960953,1003251,1062940,1102467,1134327,1042051,1038670,1020728,1028012,1036099,829842,835038,840626,845577,853167,861232,838241,858245,829877,817421,829420,750938,696795,652743,565263,573559,574973,541937,536031,527820,515918,450661,395350,390714,391399,378145,380299,389066
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,51,Mato Grosso,5101,Norte Mato-grossense,11208,10837,11236,10684,10947,10517,42141,102138,117127,120619,124643,189192,207017,237264,259335,368687,449618,440337,326242,340110,382322,391225,302176,325781,344515,350724,401815,483657,565490,603469,762585,796928,880009,837584,1047664,1282188,1536211,1390512,1309307,1458799,1471543,2405229,2056410,2081396,2215768,2038401,2052114,2273473,2365917,1738937
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,22,Piauí,2201,Norte Piauiense,399500,585923,585998,559697,543892,558260,356625,331193,338570,264807,272696,392577,401330,414418,426842,438570,449502,455067,452833,460819,473326,486717,429711,425607,424196,423491,422887,421461,419543,417377,415412,413728,412241,307899,306069,279749,276861,276290,270906,267550,263454,255962,248082,315781,318970,319973,322066,325047,327719,329731
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4104,Norte Pioneiro Paranaense,457258,423695,421471,414572,399687,429676,361080,325441,312669,297560,277152,272003,278503,267473,243570,234075,232604,232255,236613,245410,246046,242690,166135,165989,163348,163883,157622,153470,171613,173309,179192,176195,177811,145572,153373,171143,178137,189061,163032,157999,161718,150719,151769,146728,151012,139108,129474,106792,100808,89780
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3102,Norte de Minas,527801,550389,570839,446862,405530,440933,373918,375702,363955,330865,307638,293852,287841,285598,283762,276099,264259,262357,266339,272135,265867,263519,231464,234731,238765,240190,241553,246532,260163,261720,268580,273344,272473,275888,273385,294179,317690,312903,292293,276699,257363,235133,231427,270571,272460,271483,273597,286976,288783,281916
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,14,Roraima,1401,Norte de Roraima,25445,27100,31165,31477,12369,12290,33860,37250,43332,45940,21894,23536,25717,27403,28958,35276,0,42621,42974,0,49654,32858,40632,48160,48300,53200,54520,56250,54500,55100,58900,63700,63315,60005,52720,52290,52940,41542,26878,20423,19462,20579,35160,54760,55500,55220,55855,56874,59060,65585
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,16,Amapá,1601,Norte do Amapá,24050,16159,15486,14084,18050,16000,12480,12490,8263,6245,6524,8470,8814,17190,15913,17515,6316,5563,4762,4023,3161,3664,4691,4958,5183,5247,5173,5695,6535,5177,6023,7096,9312,9382,8234,8094,8707,10123,11184,12458,13486,11490,10589,8383,7688,7796,8186,7562,7370,7531
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,17,Tocantins,1701,Ocidental do Tocantins,208335,240261,252778,233866,266280,302220,244038,240534,244760,285780,322790,338690,284660,313780,326380,329270,349010,360990,389060,425620,449957,470578,153390,159222,164226,170781,167352,167039,158625,152833,146417,144956,143563,173049,173434,172006,182215,183831,180296,178433,187841,210054,211119,219460,212117,199812,162504,171717,176970,129536
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4201,Oeste Catarinense,2258850,2563190,2606672,2424212,2285777,2626871,2854284,2552282,2717310,2515318,2526871,2197897,2385265,2200158,2081911,2198722,2217430,2179577,2306330,2581987,2775439,3056931,3408102,3405166,3524854,3618279,3788836,4184431,4110065,4152966,4456242,4868346,5491599,5499834,5952862,6068604,5945042,6003173,5475274,4481163,4477805,4543099,5065842,6151906,6000942,5708196,5983532,6485533,7792350,7336350
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,21,Maranhão,2102,Oeste Maranhense,318278,358012,383676,377199,398322,402519,420190,431151,444563,450235,451693,380681,397796,411413,427555,486296,494296,493849,491255,479037,481300,477873,207760,168081,168084,166863,165401,166976,168811,157667,155952,157223,158120,157822,155151,142057,140127,136703,135776,133940,133278,149975,151698,148395,147654,142456,141547,141235,137270,173365
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4106,Oeste Paranaense,1325163,1215206,1218516,1122636,1033907,1115765,1266844,1214325,1251980,1026764,1000657,1067450,1095179,1044349,1075203,1006855,984400,1041869,1085280,1090413,1122040,1172385,1117476,1120817,1139026,1153109,1172386,1241447,1262939,1228134,1405120,1439357,1465704,1761046,1754545,1995965,1939155,2296238,2602299,2395360,3540150,4262952,4471849,4298588,4270629,4304920,4353469,4095158,4339923,4316445
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,24,Rio Grande do Norte,2401,Oeste Potiguar,61081,92973,118871,69761,74913,73739,46907,44826,48708,39194,49068,61720,79660,78653,86430,91996,87257,91397,87687,62293,74335,85901,50034,50427,53621,53476,57319,54969,59402,60594,64891,66632,77090,80455,85280,90788,90951,88864,77870,83635,88549,112226,102659,107188,106213,108312,122241,137437,157276,206954
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3109,Oeste de Minas,241071,238261,240170,227990,234598,241049,220451,214812,219647,217368,216809,220047,240795,253704,267216,297003,343474,299938,253665,244503,232220,255049,145989,152496,159971,160663,164085,164438,214158,210277,219126,224113,227955,253485,253031,251505,245336,246992,252181,251651,256583,266622,272726,294170,290262,292765,287163,310243,353476,349221
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,17,Tocantins,1702,Oriental do Tocantins,112411,135885,142013,136770,151775,153480,121285,125005,133780,141640,155810,167070,145420,154740,161300,171250,182430,192370,205500,224498,238532,251750,66354,73575,76865,80615,79125,82840,83755,81351,78832,79525,81028,80691,84073,82175,83825,82236,79633,81185,85862,85607,97303,92207,106858,66642,80785,79164,82553,65123
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,5001,Pantanais Sul Mato-grossense,65771,45800,45250,44217,46623,48624,43549,37641,37452,37887,38683,34232,34323,36098,36865,40612,43986,46500,39729,37997,38918,42080,32447,33486,33701,33573,34020,34688,35271,35638,36298,36903,37149,37486,37488,37861,37664,36215,36153,36482,36702,36834,34988,24987,12667,12165,11930,11313,10888,10299
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3506,Piracicaba,64896,71772,75374,68765,64687,93107,82541,85237,85609,99151,89892,104490,85462,75876,66905,73007,74002,85708,84976,103681,101042,100414,105650,85930,86107,87736,89280,92299,93408,93090,99275,110967,117433,120168,123500,145876,141821,143697,141347,130690,133794,120141,122635,118589,126533,131324,139855,147620,165794,160847
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3508,Presidente Prudente,156344,178243,180896,161914,150337,159611,136727,155915,146685,148195,155329,144634,144951,142490,132732,127254,123054,113866,105287,105321,102457,96401,78195,85365,79576,92343,87252,88229,74218,71801,69461,66471,67611,65749,60400,60112,61628,59969,54219,57397,54594,47550,46958,45692,44360,45982,44779,45642,44878,43345
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3502,Ribeirão Preto,159106,209700,218420,188114,178824,212352,184320,195847,217131,206474,202129,193433,202503,208263,198027,203153,213339,215193,209486,214004,213027,231338,177301,156350,153886,149124,139776,141771,144526,141621,139996,139488,143070,138018,96978,98255,107233,98784,96806,82114,88593,81867,80641,86268,82808,84561,87119,79706,83891,81873
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4203,Serrana,204893,201398,204603,128981,118645,137092,177505,170952,175450,167526,165203,166892,163537,147070,151056,152700,156746,139915,141478,140341,156724,156134,139228,140539,147654,150698,160729,175313,164615,173351,149307,153175,152215,216122,241538,258299,265620,266815,268907,244037,259485,226652,221990,244763,232812,236050,229323,318910,348773,338495
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,27,Alagoas,2701,Sertão Alagoano,25623,43455,50291,41436,40226,44032,34922,35619,33993,28708,35481,37610,42877,43738,45317,51251,53853,55922,58574,51049,51973,58603,61179,45710,45598,49264,50689,52945,37388,38839,40501,43776,45814,50292,52952,50420,53580,53765,52785,46794,49737,46389,47143,41401,45048,43963,44199,44322,44324,49107
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,25,Paraíba,2501,Sertão Paraibano,95453,133294,148233,144110,161711,173782,111346,104837,96798,79762,97663,108078,137792,139176,146292,154036,131447,135629,134231,103831,128776,132414,58858,63224,53474,55759,58694,59451,65315,65598,68239,70418,71964,68030,67639,68343,70658,73793,59234,61518,62634,63990,63892,69811,80510,85650,90339,95417,99582,104486
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,26,Pernambuco,2601,Sertão Pernambucano,180200,247905,277032,248014,228929,227377,220730,231847,208988,157227,173103,245465,242590,252592,259310,271086,272382,270770,276496,140916,171616,185420,156422,159989,134866,133307,138682,128364,129937,127607,135516,140256,148757,151489,156326,131366,139218,142194,123498,120732,123228,144072,146980,142542,153592,173388,178098,189446,202066,209373
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,28,Sergipe,2801,Sertão Sergipano,7376,18702,19248,17029,18299,17760,15126,10886,8096,4761,6189,17230,24251,18751,17369,16431,16983,17965,16960,15737,15630,16408,28978,28825,29377,33095,34052,34261,34964,36443,40809,43820,48509,32892,33021,34897,35980,36114,36136,36595,38112,39030,56279,49457,37280,36691,36630,46570,50538,68700
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,23,Ceará,2304,Sertões Cearenses,212332,411119,416584,377455,391683,373670,260363,233951,226331,155520,172832,353694,363802,347488,346424,344414,337716,336729,323603,254138,269966,277070,307275,307666,284555,284514,284459,278569,280159,280197,280847,278005,278159,286818,279293,275698,270877,273078,263489,237694,237349,236442,241015,226948,237313,238573,240857,244367,244777,246450
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,51,Mato Grosso,5105,Sudeste Mato-grossense,177002,143161,145701,138787,142179,161682,105519,97751,101987,106477,109537,90202,92530,98631,106958,135663,126870,132061,136125,144674,150661,177449,125289,132017,137129,140371,143437,153897,173564,207767,244138,240159,241136,265873,270977,272285,264258,281754,238343,168823,173573,211017,213253,186406,214493,224914,228429,268451,238179,223150
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,15,Pará,1506,Sudeste Paraense,47385,102024,128702,118097,138130,182060,195608,236414,281436,376197,404445,415223,483335,548432,649314,744108,813498,859953,877899,892769,883801,943255,389203,463558,489209,482970,505654,484055,367302,321379,284011,287018,238598,235548,224475,220882,222876,225980,213668,162238,174196,174226,211893,224441,234778,245164,240815,242224,266315,278506
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4109,Sudeste Paranaense,471692,445999,447340,400657,398590,391381,354772,291261,300649,263727,273187,290409,296571,292687,280255,289816,297385,290349,284823,299349,286857,288930,311164,307195,330226,350378,355323,361290,395868,404660,397263,356530,340594,344587,329665,326020,323342,301430,300217,308680,295162,284354,298703,290441,312823,277657,276188,257015,263186,309925
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,22,Piauí,2204,Sudeste Piauiense,236434,354497,354879,339203,348239,352248,284537,265788,257239,198429,202788,334162,342968,352557,363055,372824,380055,390796,348163,286694,295043,303887,320471,317150,316507,314923,313330,311826,310711,309080,307400,305757,304950,244509,243338,191878,185323,178784,158829,142825,137373,125924,123429,172061,174678,176189,177393,179060,180503,181944
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,43,Rio Grande do Sul,4307,Sudeste Rio-grandense,205392,298443,299902,280065,247377,246487,269616,269773,273019,265330,267176,265946,258122,253687,221165,250187,237954,229413,237781,184496,180764,210210,188593,190006,186688,184743,167750,147387,137807,133537,124748,121028,117703,112695,119687,122638,121934,113009,113533,106400,95003,87037,79358,70224,64809,64893,55036,53055,50996,46099
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,13,Amazonas,1302,Sudoeste Amazonense,46283,23616,25308,24287,25336,26598,54525,57098,59399,60945,62934,43190,42367,46315,47755,48489,40898,40692,30462,33117,36795,39787,66091,71270,76465,80769,85256,89188,97112,81200,83439,83439,86039,45656,51120,52630,40181,33517,22376,16922,20175,12765,13534,15673,14448,15578,16937,15270,14953,13869
Efetivo - Suínos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,51,Mato Grosso,5103,Sudoeste Mato-grossense,42469,74491,87369,126321,140094,143737,111973,165361,171731,178387,184347,144562,147986,184111,198438,200373,209073,211781,184072,178115,177632,176949,84419,84769,87232,87438,90380,94551,97497,100630,104998,106286,100079,87950,99537,102527,104499,98700,73725,47681,58751,69604,74967,77599,80010,87551,82673,86018,85164,54209
